task,task_type,split,metric,model,reference,model_mean,reference_mean,n_pairs,mean_diff,diff_ci95_low,diff_ci95_high,t_stat,t_p,wilcoxon_stat,wilcoxon_p,reference_better,t_p_holm,wilcoxon_p_holm,significant_t,significant_wilcoxon,significant_t_holm,significant_wilcoxon_holm
esol,reg,random,r2,mat_nograph,mat,0.8240305684111989,0.8486095947293856,25,-0.024579026318186807,-0.05511689609641188,0.005958843460038266,-1.6611707834478644,0.10968871184927076,99.0,0.09031611680984497,True,0.21937742369854152,0.18063223361968994,False,False,False,False
esol,reg,random,r2,mat_nodistance,mat,0.8442001328914023,0.8486095947293856,25,-0.004409461837983324,-0.018889070823954537,0.010070147147987887,-0.6285171066280011,0.5356015646841541,147.0,0.6915188431739807,True,0.5356015646841541,0.6915188431739807,False,False,False,False
esol,reg,random,r2,mat_noattention,mat,0.7902834118356512,0.8486095947293856,25,-0.058326182893734375,-0.07741713365935732,-0.03923523212811144,-6.305569924594756,1.6151259506245632e-06,3.0,2.980232238769531e-07,True,4.8453778518736895e-06,8.940696716308594e-07,True,True,True,True
esol,reg,random,r2,hybrid,mat,0.7540566558751146,0.8486095947293856,25,-0.09455293885427095,-0.11295963336976436,-0.07614624433877754,-10.601994526218208,1.5506305483079686e-10,1.0,1.1920928955078125e-07,True,7.346200674530644e-10,5.960464477539062e-07,True,True,True,True
esol,reg,scaffold,rmse,svm,mat,0.6314305982345416,0.4994069181587053,25,0.13202368007583648,0.10276686025934499,0.16128049989232796,9.313503146222454,1.934894397208473e-09,3.0,2.980232238769531e-07,True,1.1609366383250838e-08,1.7881393432617188e-06,True,True,True,True
esol,reg,scaffold,rmse,rf,mat,0.7726017378341153,0.4994069181587053,25,0.27319481967541015,0.22745617453588657,0.31893346481493373,12.327570999366477,7.142510693959779e-12,0.0,5.960464477539063e-08,True,4.999757485771846e-11,4.172325134277344e-07,True,True,True,True
esol,reg,scaffold,rmse,gcn,mat,0.5103504665755557,0.4994069181587053,25,0.010943548416850444,-0.03194961710338598,0.053836713937086875,0.5265727899235667,0.6033234567307355,110.0,0.16449612379074097,True,1.0,0.6579844951629639,False,False,False,False
esol,reg,scaffold,rmse,mat_nograph,mat,0.5242093975065565,0.4994069181587053,25,0.0248024793478512,-0.011249421247591339,0.06085437994329374,1.419891894889721,0.1684993215455151,120.0,0.2634761333465576,True,0.6739972861820605,0.7904284000396729,False,False,False,False
esol,reg,scaffold,rmse,mat_nodistance,mat,0.4931730560647671,0.4994069181587053,25,-0.006233862093938192,-0.041362094193766435,0.028894370005890055,-0.36625979276450354,0.7173802033023052,158.0,0.9158032536506653,False,1.0,0.9815719127655029,False,False,False,False
esol,reg,scaffold,rmse,hybrid,mat,0.5895887978649376,0.4994069181587053,25,0.09018187970623238,0.05671627202245646,0.1236474873900083,5.561717377713656,1.0102078430597108e-05,26.0,6.365776062011719e-05,True,5.0510392152985536e-05,0.00031828880310058594,True,True,True,True
