task,task_type,split,metric,ablation,reference,model_mean,reference_mean,n_pairs,mean_diff,diff_ci95_low,diff_ci95_high,t_stat,t_p,wilcoxon_stat,wilcoxon_p,reference_better,t_p_holm,wilcoxon_p_holm,significant_t,significant_wilcoxon,significant_t_holm,significant_wilcoxon_holm,component,contribution,contribution_ci95_low,contribution_ci95_high
estrogen-alpha,clf,scaffold,roc_auc,mat_noattention,mat,0.9120400016776997,0.9369245008403378,25,-0.024884499162638005,-0.03087614434552466,-0.01889285397975135,-8.571782951249205,9.10274605081762e-09,0.0,5.960464477539063e-08,True,2.730823815245286e-08,1.7881393432617188e-07,True,True,True,True,self-attention,0.024884499162638005,0.01889285397975135,0.03087614434552466
estrogen-alpha,clf,scaffold,pr_auc,mat_nograph,mat,0.9120568996397417,0.91946828648722,25,-0.007411386847478179,-0.014145863206823713,-0.0006769104881326447,-2.2713496696669027,0.032379033128106555,75.0,0.017312347888946533,True,0.06475806625621311,0.034624695777893066,True,True,False,True,graph structure,0.007411386847478179,0.0006769104881326447,0.014145863206823713
estrogen-alpha,clf,scaffold,pr_auc,mat_nodistance,mat,0.9165092336960712,0.91946828648722,25,-0.0029590527911488086,-0.010068190151256312,0.0041500845689586945,-0.8590613023885999,0.3988060280987008,121.0,0.2751842737197876,True,0.3988060280987008,0.2751842737197876,False,False,False,False,3D distances,0.0029590527911488086,-0.0041500845689586945,0.010068190151256312
estrogen-alpha,clf,scaffold,pr_auc,mat_noattention,mat,0.8800944215108251,0.91946828648722,25,-0.03937386497639475,-0.049233700408515615,-0.029514029544273887,-8.241888401684724,1.8552515794144718e-08,0.0,5.960464477539063e-08,True,5.565754738243415e-08,1.7881393432617188e-07,True,True,True,True,self-attention,0.03937386497639475,0.029514029544273887,0.049233700408515615
estrogen-alpha,clf,scaffold,f1,mat_nograph,mat,0.8406752597629032,0.8547599923180533,25,-0.014084732555150152,-0.0253450532059373,-0.0028244119043630035,-2.5815836123154865,0.016371075351575698,76.0,0.018744707107543945,True,0.032742150703151396,0.03748941421508789,True,True,True,True,graph structure,0.014084732555150152,0.0028244119043630035,0.0253450532059373
estrogen-alpha,clf,scaffold,f1,mat_nodistance,mat,0.8474011928145831,0.8547599923180533,25,-0.007358799503470199,-0.021721799676184032,0.0070042006692436366,-1.0574264100737285,0.30084492449923583,127.0,0.3525196313858032,True,0.30084492449923583,0.3525196313858032,False,False,False,False,3D distances,0.007358799503470199,-0.0070042006692436366,0.021721799676184032
estrogen-alpha,clf,scaffold,f1,mat_noattention,mat,0.8193324542609838,0.8547599923180533,25,-0.03542753805706961,-0.052457746786973874,-0.018397329327165337,-4.293479075779885,0.00025041554003465977,33.0,0.00018787384033203125,True,0.0007512466201039794,0.0005636215209960938,True,True,True,True,self-attention,0.03542753805706961,0.018397329327165337,0.052457746786973874
estrogen-beta,clf,random,roc_auc,mat_nograph,mat,0.8781014677899919,0.8928898937880316,25,-0.014788425998039938,-0.020400581173090973,-0.009176270822988903,-5.438518749763454,1.3752261488222695e-05,12.0,8.051662013688954e-05,True,2.750452297644539e-05,0.00016103324027377908,True,True,True,True,graph structure,0.014788425998039938,0.009176270822988903,0.020400581173090973
estrogen-beta,clf,random,roc_auc,mat_nodistance,mat,0.8882608119931221,0.8928898937880316,25,-0.004629081794909613,-0.010605827460237156,0.0013476638704179285,-1.598521301248783,0.12301072109576655,99.0,0.09031611680984497,True,0.12301072109576655,0.09031611680984497,False,False,False,False,3D distances,0.004629081794909613,-0.0013476638704179285,0.010605827460237156
estrogen-beta,clf,random,roc_auc,mat_noattention,mat,0.8522576830497088,0.8928898937880316,25,-0.04063221073832285,-0.04762471177697952,-0.033639709699666176,-11.992956573761422,1.2651522166051357e-11,0.0,5.960464477539063e-08,True,3.7954566498154074e-11,1.7881393432617188e-07,True,True,True,True,self-attention,0.04063221073832285,0.033639709699666176,0.04762471177697952
estrogen-beta,clf,random,pr_auc,mat_nograph,mat,0.904503012600381,0.9170221380360022,25,-0.012519125435621193,-0.018573804310396395,-0.006464446560845989,-4.267477353268989,0.0002675155645560706,38.0,0.0003764033317565918,True,0.0005350311291121412,0.0007528066635131836,True,True,True,True,graph structure,0.012519125435621193,0.006464446560845989,0.018573804310396395
estrogen-beta,clf,random,pr_auc,mat_nodistance,mat,0.9126443362854217,0.9170221380360022,25,-0.004377801750580477,-0.011056908794459041,0.0023013052932980864,-1.3527764530135225,0.18873506124538525,124.0,0.312333345413208,True,0.18873506124538525,0.312333345413208,False,False,False,False,3D distances,0.004377801750580477,-0.0023013052932980864,0.011056908794459041
estrogen-beta,clf,random,pr_auc,mat_noattention,mat,0.8556504759303682,0.9170221380360022,25,-0.06137166210563416,-0.07010450805645393,-0.05263881615481438,-14.504422253394813,2.251179749769135e-13,0.0,5.960464477539063e-08,True,6.753539249307406e-13,1.7881393432617188e-07,True,True,True,True,self-attention,0.06137166210563416,0.05263881615481438,0.07010450805645393
estrogen-beta,clf,random,f1,mat_nograph,mat,0.8428270685847511,0.862741796799789,25,-0.019914728215037907,-0.029477848006667133,-0.010351608423408683,-4.297967589426937,0.0002475758073086035,35.0,0.0002498030662536621,True,0.000495151614617207,0.0004996061325073242,True,True,True,True,graph structure,0.019914728215037907,0.010351608423408683,0.029477848006667133
estrogen-beta,clf,random,f1,mat_nodistance,mat,0.8542200209832739,0.862741796799789,25,-0.008521775816515188,-0.01868721844418285,0.0016436668111524718,-1.7301834749774712,0.09643865992708422,111.0,0.17295855283737183,True,0.09643865992708422,0.17295855283737183,False,False,False,False,3D distances,0.008521775816515188,-0.0016436668111524718,0.01868721844418285
estrogen-beta,clf,random,f1,mat_noattention,mat,0.8357609734562932,0.862741796799789,25,-0.026980823343495677,-0.03579472384123447,-0.018166922845756883,-6.317938636187986,1.5673853211129205e-06,1.0,1.1920928955078125e-07,True,4.702155963338762e-06,3.5762786865234375e-07,True,True,True,True,self-attention,0.026980823343495677,0.018166922845756883,0.03579472384123447
freesolv,reg,random,rmse,mat_nograph,mat,0.3759514864682525,0.3685804545577206,25,0.007371031910531893,-0.010782777248359052,0.02552484106942284,0.8380093689819537,0.4102939038737713,153.0,0.8119303584098816,True,0.4310918792597712,0.915692925453186,False,False,False,False,graph structure,-0.007371031910531893,-0.02552484106942284,0.010782777248359052
freesolv,reg,random,rmse,mat_nodistance,mat,0.37988215659402164,0.3685804545577206,25,0.011301702036300985,-0.0070353994386122085,0.02963880351121418,1.2720421822708212,0.2155459396298856,134.0,0.457846462726593,True,0.4310918792597712,0.915692925453186,False,False,False,False,3D distances,-0.011301702036300985,-0.02963880351121418,0.0070353994386122085
