run_key,tag,model,task,task_type,split,seed,fold,roc_auc,pr_auc,f1,rmse,mae,r2,val_roc_auc,val_pr_auc,val_f1,val_rmse,val_mae,val_r2,best_epoch,epochs_run,n_params,wall_time_s,n_train,n_val,n_test,config,cfg_hash,max_epochs,patience,device,torch_version,error
svm|bbbp|random|42|0||e0c34a8fca,,svm,bbbp,clf,random,42,0,0.9248945761233096,0.9683361447748786,0.948220064724919,,,,0.9565315315315316,0.9864874137127144,0.944,,,,-1.0,0.0,0.0,0.6,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|42|1||e0c34a8fca,,svm,bbbp,clf,random,42,1,0.8928311763850516,0.9562856800683954,0.9215686274509804,,,,0.9193693693693692,0.9701395329044372,0.9465020576131687,,,,-1.0,0.0,0.0,1.1,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|42|2||e0c34a8fca,,svm,bbbp,clf,random,42,2,0.9414715719063546,0.9802340144564692,0.9361702127659576,,,,0.8648648648648649,0.9393456714296105,0.926829268292683,,,,-1.0,0.0,0.0,0.8,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|42|3||e0c34a8fca,,svm,bbbp,clf,random,42,3,0.9354625307802564,0.97768094660661,0.9446254071661238,,,,0.9033783783783784,0.9629529878086588,0.935483870967742,,,,-1.0,0.0,0.0,0.7,1406,157,390,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|123|0||e0c34a8fca,,svm,bbbp,clf,random,123,0,0.9131161843827248,0.965868056221896,0.9383116883116884,,,,0.9306306306306308,0.9773263885380364,0.934959349593496,,,,-1.0,0.0,0.0,0.8,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|42|4||e0c34a8fca,,svm,bbbp,clf,random,42,4,0.9158155821418148,0.9705840297251846,0.919093851132686,,,,0.9457207207207208,0.9830091065899372,0.923728813559322,,,,-1.0,0.0,0.0,1.0,1406,157,390,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|123|1||e0c34a8fca,,svm,bbbp,clf,random,123,1,0.9128253598953032,0.9655360905175344,0.9235772357723576,,,,0.9596846846846848,0.9873469527152348,0.9392712550607288,,,,-1.0,0.0,0.0,0.6,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|123|2||e0c34a8fca,,svm,bbbp,clf,random,123,2,0.9032645048713102,0.9644514809095336,0.9309791332263242,,,,0.9123873873873872,0.9647242258051034,0.931726907630522,,,,-1.0,0.0,0.0,0.6,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|123|3||e0c34a8fca,,svm,bbbp,clf,random,123,3,0.9385497445698116,0.9778436147272632,0.9442622950819672,,,,0.9193693693693694,0.9650566259307682,0.9411764705882352,,,,-1.0,0.0,0.0,0.8,1406,157,390,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|123|4||e0c34a8fca,,svm,bbbp,clf,random,123,4,0.9436460461044646,0.9778169599627164,0.9490968801313628,,,,0.9009009009009008,0.957299462440782,0.934959349593496,,,,-1.0,0.0,0.0,0.8,1406,157,390,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|456|0||e0c34a8fca,,svm,bbbp,clf,random,456,0,0.9124618292860258,0.9674407260210848,0.9290322580645162,,,,0.9254504504504504,0.9682891630033148,0.934959349593496,,,,-1.0,0.0,0.0,0.7,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|456|1||e0c34a8fca,,svm,bbbp,clf,random,456,1,0.9291842373127818,0.9733407026078584,0.9367909238249594,,,,0.9358108108108107,0.9789535060542712,0.946938775510204,,,,-1.0,0.0,0.0,0.8,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|456|2||e0c34a8fca,,svm,bbbp,clf,random,456,2,0.9063545150501672,0.9613092217406984,0.932258064516129,,,,0.8943693693693693,0.9565137238149708,0.936,,,,-1.0,0.0,0.0,0.9,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|42|1||c86bf6a1fe,,rf,bbbp,clf,random,42,1,0.9068271048422278,0.9640395231035678,0.9220985691573926,,,,0.9057432432432432,0.963567338096623,0.9397590361445785,,,,-1.0,0.0,0.0,15.4,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|456|3||e0c34a8fca,,svm,bbbp,clf,random,456,3,0.9191076482046382,0.9714172220251333,0.932475884244373,,,,0.8900900900900901,0.9608501618535176,0.904,,,,-1.0,0.0,0.0,0.7,1406,157,390,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|42|0||c86bf6a1fe,,rf,bbbp,clf,random,42,0,0.920259560855024,0.9653215051134334,0.9363057324840764,,,,0.9417792792792792,0.981756686589163,0.9147286821705426,,,,-1.0,0.0,0.0,17.1,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|42|2||c86bf6a1fe,,rf,bbbp,clf,random,42,2,0.9440162861712956,0.980844292093116,0.9468599033816424,,,,0.8868243243243243,0.9484890468636644,0.9296875,,,,-1.0,0.0,0.0,16.4,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|456|4||e0c34a8fca,,svm,bbbp,clf,random,456,4,0.9281988619784068,0.971981430423044,0.9384359400998336,,,,0.913963963963964,0.9688179481839329,0.928,,,,-1.0,0.0,0.0,0.7,1406,157,390,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|123|1||c86bf6a1fe,,rf,bbbp,clf,random,123,1,0.910044350734332,0.9646565001779696,0.9233226837060704,,,,0.9539414414414414,0.9844033896646964,0.9254901960784314,,,,-1.0,0.0,0.0,15.8,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|789|0||e0c34a8fca,,svm,bbbp,clf,random,789,0,0.917151374145703,0.9681579320310648,0.9333333333333332,,,,0.8790540540540541,0.9474829613706716,0.9306122448979592,,,,-1.0,0.0,0.0,0.7,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|42|3||c86bf6a1fe,,rf,bbbp,clf,random,42,3,0.9322466830828036,0.9769064566189064,0.9361022364217252,,,,0.9156531531531532,0.9652233834824236,0.932806324110672,,,,-1.0,0.0,0.0,17.1,1406,157,390,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|123|4||c86bf6a1fe,,rf,bbbp,clf,random,123,4,0.9461992996790196,0.9815051639204956,0.9423076923076924,,,,0.8958333333333334,0.956244507098208,0.9212598425196852,,,,-1.0,0.0,0.0,16.1,1406,157,390,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|123|0||c86bf6a1fe,,rf,bbbp,clf,random,123,0,0.919986912898066,0.9659141185744442,0.9348171701112876,,,,0.9182432432432432,0.9697757442226675,0.935483870967742,,,,-1.0,0.0,0.0,17.1,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|42|4||c86bf6a1fe,,rf,bbbp,clf,random,42,4,0.9234935803910126,0.9732646479390564,0.926517571884984,,,,0.9515765765765763,0.9856787761579576,0.926829268292683,,,,-1.0,0.0,0.0,17.3,1406,157,390,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|789|1||e0c34a8fca,,svm,bbbp,clf,random,789,1,0.9079540497309871,0.9629747637065664,0.9233278955954324,,,,0.918018018018018,0.9714180765624848,0.921161825726141,,,,-1.0,0.0,0.0,0.7,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|789|2||e0c34a8fca,,svm,bbbp,clf,random,789,2,0.9525592554893122,0.984771494945362,0.929159802306425,,,,0.8959459459459459,0.9585996337251306,0.9262295081967212,,,,-1.0,0.0,0.0,0.9,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|789|3||e0c34a8fca,,svm,bbbp,clf,random,789,3,0.9192914109302068,0.9646753697298818,0.9470198675496688,,,,0.9146396396396396,0.9523221115868026,0.923694779116466,,,,-1.0,0.0,0.0,0.7,1406,157,390,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|123|2||c86bf6a1fe,,rf,bbbp,clf,random,123,2,0.8908499345644902,0.957560978528904,0.929936305732484,,,,0.9032657657657656,0.9646377037701704,0.9212598425196852,,,,-1.0,0.0,0.0,17.4,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|123|3||c86bf6a1fe,,rf,bbbp,clf,random,123,3,0.9447976772391488,0.98105548652367,0.935897435897436,,,,0.884572072072072,0.943674114553156,0.9302325581395348,,,,-1.0,0.0,0.0,17.8,1406,157,390,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|456|0||c86bf6a1fe,,rf,bbbp,clf,random,456,0,0.910698705831031,0.9576525498787336,0.9228346456692912,,,,0.9375,0.9535775756620486,0.9407114624505928,,,,-1.0,0.0,0.0,17.2,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|789|4||e0c34a8fca,,svm,bbbp,clf,random,789,4,0.9160344324482054,0.9666330862429888,0.9359605911330048,,,,0.9191441441441442,0.968943060395808,0.9426229508196722,,,,-1.0,0.0,0.0,0.7,1406,157,390,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|1011|0||e0c34a8fca,,svm,bbbp,clf,random,1011,0,0.901010615093791,0.9546410972591196,0.9355371900826446,,,,0.8637387387387387,0.9396671203977148,0.932806324110672,,,,-1.0,0.0,0.0,0.7,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|456|1||c86bf6a1fe,,rf,bbbp,clf,random,456,1,0.9168605496582812,0.9589515845683092,0.939102564102564,,,,0.9311936936936936,0.9759395374577766,0.9473684210526316,,,,-1.0,0.0,0.0,17.3,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|456|2||c86bf6a1fe,,rf,bbbp,clf,random,456,2,0.9061727497455284,0.9634503531969628,0.9320695102685624,,,,0.916554054054054,0.9695957914500356,0.9224806201550388,,,,-1.0,0.0,0.0,17.1,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|1011|1||e0c34a8fca,,svm,bbbp,clf,random,1011,1,0.917805729242402,0.9713999266085778,0.9337641357027464,,,,0.9448198198198198,0.9824047819635966,0.9243697478991596,,,,-1.0,0.0,0.0,0.9,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|1011|2||e0c34a8fca,,svm,bbbp,clf,random,1011,2,0.9192962047404392,0.9673198230984658,0.927536231884058,,,,0.916891891891892,0.9654596271821456,0.9306122448979592,,,,-1.0,0.0,0.0,0.6,1405,157,391,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|1011|3||e0c34a8fca,,svm,bbbp,clf,random,1011,3,0.9385681208423684,0.9800648302113412,0.9198036006546644,,,,0.8707207207207206,0.9494459640892504,0.9032258064516128,,,,-1.0,0.0,0.0,0.9,1406,157,390,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|random|1011|4||e0c34a8fca,,svm,bbbp,clf,random,1011,4,0.9217245404143566,0.9711650222313382,0.9396411092985318,,,,0.9468468468468468,0.9829253384316112,0.9392712550607288,,,,-1.0,0.0,0.0,0.7,1406,157,390,"{""C"": 10.0, ""class_weight"": ""balanced""}",e0c34a8fca,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|42|0||8ac7acfba7,,svm,bbbp,clf,scaffold,42,0,0.9503308519437552,0.983678918520286,0.9551282051282052,,,,0.8867757629367536,0.9603392545180433,0.8765957446808511,,,,-1.0,0.0,0.0,0.7,1408,157,388,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|456|3||c86bf6a1fe,,rf,bbbp,clf,random,456,3,0.9145319563379763,0.9670528875388892,0.9213836477987422,,,,0.870945945945946,0.9519162181426792,0.9296875,,,,-1.0,0.0,0.0,17.4,1406,157,390,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|42|1||8ac7acfba7,,svm,bbbp,clf,scaffold,42,1,0.8772250114103148,0.959579072346656,0.9209726443768996,,,,0.9177074041034792,0.9560512679934772,0.925,,,,-1.0,0.0,0.0,0.7,1400,156,397,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|456|4||c86bf6a1fe,,rf,bbbp,clf,random,456,4,0.9362598482637876,0.9757150242941944,0.9415584415584416,,,,0.9188063063063064,0.9688282382995984,0.9296875,,,,-1.0,0.0,0.0,17.1,1406,157,390,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|42|2||8ac7acfba7,,svm,bbbp,clf,scaffold,42,2,0.8842168827866768,0.9456258610523296,0.8880994671403197,,,,0.9355971896955504,0.9759460197692114,0.943089430894309,,,,-1.0,0.0,0.0,0.7,1406,157,390,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|789|1||c86bf6a1fe,,rf,bbbp,clf,random,789,1,0.9092627599243857,0.9619483393284678,0.9220985691573926,,,,0.9118243243243244,0.970893560018558,0.91869918699187,,,,-1.0,0.0,0.0,16.9,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|789|0||c86bf6a1fe,,rf,bbbp,clf,random,789,0,0.9050821579176964,0.9618846000417584,0.9250398724082934,,,,0.9061936936936936,0.9662001984466376,0.9402390438247012,,,,-1.0,0.0,0.0,17.4,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|42|3||8ac7acfba7,,svm,bbbp,clf,scaffold,42,3,0.8866084571122709,0.94530892704972,0.9041095890410958,,,,0.8634660421545668,0.9476157086333832,0.9163346613545816,,,,-1.0,0.0,0.0,0.5,1408,157,388,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|789|4||c86bf6a1fe,,rf,bbbp,clf,random,789,4,0.9158885322439452,0.9651094667335428,0.9373996789727128,,,,0.9073198198198198,0.9557665534517622,0.928,,,,-1.0,0.0,0.0,16.3,1406,157,390,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|1011|0||c86bf6a1fe,,rf,bbbp,clf,random,1011,0,0.9065362803548058,0.9571157470477072,0.9309791332263242,,,,0.8333333333333333,0.9109352161636904,0.9176470588235294,,,,-1.0,0.0,0.0,15.9,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|789|2||c86bf6a1fe,,rf,bbbp,clf,random,789,2,0.9550312636323978,0.9850605122579916,0.929936305732484,,,,0.8881756756756756,0.956125465329077,0.9156626506024096,,,,-1.0,0.0,0.0,17.1,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|42|4||8ac7acfba7,,svm,bbbp,clf,scaffold,42,4,0.9067673540516992,0.972839117172184,0.9337539432176656,,,,0.9455992923485184,0.9826356341708125,0.9218106995884774,,,,-1.0,0.0,0.0,0.7,1406,157,390,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|123|0||8ac7acfba7,,svm,bbbp,clf,scaffold,123,0,0.9402319174308156,0.9802275913489504,0.9435897435897436,,,,0.893421052631579,0.9583037874446,0.9166666666666666,,,,-1.0,0.0,0.0,0.7,1419,158,376,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|789|3||c86bf6a1fe,,rf,bbbp,clf,random,789,3,0.9224153772648755,0.961014690573951,0.9352750809061487,,,,0.9148648648648648,0.9483312514804338,0.928,,,,-1.0,0.0,0.0,17.7,1406,157,390,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|123|1||8ac7acfba7,,svm,bbbp,clf,scaffold,123,1,0.919095964276687,0.9744376052162512,0.9185441941074524,,,,0.9428012179208352,0.972059138472952,0.9547325102880658,,,,-1.0,0.0,0.0,0.7,1425,159,369,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|1011|3||c86bf6a1fe,,rf,bbbp,clf,random,1011,3,0.9388070123856076,0.97933311951371,0.925515055467512,,,,0.8596846846846846,0.936437660067343,0.8941176470588236,,,,-1.0,0.0,0.0,16.6,1406,157,390,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|1011|2||c86bf6a1fe,,rf,bbbp,clf,random,1011,2,0.9150974262032864,0.9664728053005558,0.9272151898734176,,,,0.9307432432432432,0.9759397270241864,0.9322709163346612,,,,-1.0,0.0,0.0,17.0,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|123|2||8ac7acfba7,,svm,bbbp,clf,scaffold,123,2,0.9126761077450908,0.9539934909175918,0.9228007181328546,,,,0.9168925022583558,0.9652702547292682,0.9375,,,,-1.0,0.0,0.0,0.7,1425,159,369,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|1011|1||c86bf6a1fe,,rf,bbbp,clf,random,1011,1,0.907463283408463,0.965361196039867,0.9337539432176656,,,,0.9369369369369368,0.9756332277880846,0.9322709163346612,,,,-1.0,0.0,0.0,17.3,1405,157,391,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|123|3||8ac7acfba7,,svm,bbbp,clf,scaffold,123,3,0.8797900558722275,0.9626554242895312,0.9083870967741936,,,,0.948600386100386,0.9813269572439977,0.9427312775330396,,,,-1.0,0.0,0.0,0.6,1333,149,471,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|123|4||8ac7acfba7,,svm,bbbp,clf,scaffold,123,4,0.9176623774509804,0.9678367463288968,0.9225352112676056,,,,0.907859078590786,0.9670190017728856,0.931174089068826,,,,-1.0,0.0,0.0,0.8,1426,159,368,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|scaffold|42|0||c86bf6a1fe,,rf,bbbp,clf,scaffold,42,0,0.9400124069478908,0.9779518655920196,0.9605055292259084,,,,0.8970588235294117,0.965554388800192,0.8932806324110671,,,,-1.0,0.0,0.0,16.5,1408,157,388,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|456|0||8ac7acfba7,,svm,bbbp,clf,scaffold,456,0,0.94499921679198,0.983625714550182,0.9386401326699834,,,,0.8602388323750553,0.933376839404411,0.9294605809128632,,,,-1.0,0.0,0.0,0.6,1408,157,388,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|random|1011|4||c86bf6a1fe,,rf,bbbp,clf,random,1011,4,0.9376276626787278,0.9746203506071894,0.9449838187702264,,,,0.9358108108108107,0.9781676072100496,0.9482071713147412,,,,-1.0,0.0,0.0,17.6,1406,157,390,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|456|1||8ac7acfba7,,svm,bbbp,clf,scaffold,456,1,0.93682092555332,0.9742180327985324,0.9365351629502572,,,,0.8838383838383839,0.944504899058802,0.9338842975206612,,,,-1.0,0.0,0.0,0.7,1407,157,389,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|scaffold|42|1||c86bf6a1fe,,rf,bbbp,clf,scaffold,42,1,0.8761600486840104,0.956564924512836,0.9174041297935104,,,,0.9201605709188224,0.9703247817861704,0.931174089068826,,,,-1.0,0.0,0.0,16.9,1400,156,397,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|456|2||8ac7acfba7,,svm,bbbp,clf,scaffold,456,2,0.8567152396302753,0.9385222737735166,0.8885350318471338,,,,0.9280092592592591,0.9730387376842056,0.9166666666666666,,,,-1.0,0.0,0.0,0.8,1395,156,402,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|456|3||8ac7acfba7,,svm,bbbp,clf,scaffold,456,3,0.919994879672299,0.9679021629290842,0.9228130360205832,,,,0.9306306306306308,0.9707454449844912,0.943089430894309,,,,-1.0,0.0,0.0,0.7,1409,157,387,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|456|4||8ac7acfba7,,svm,bbbp,clf,scaffold,456,4,0.8531688949060754,0.9485482638017022,0.9180834621329212,,,,0.9239274657231312,0.9702357637428158,0.9316239316239316,,,,-1.0,0.0,0.0,0.7,1409,157,387,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|scaffold|42|2||c86bf6a1fe,,rf,bbbp,clf,scaffold,42,2,0.8950546656496313,0.9500134843640566,0.8827361563517915,,,,0.9214285714285714,0.955592230575651,0.9296875,,,,-1.0,0.0,0.0,17.8,1406,157,390,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|789|0||8ac7acfba7,,svm,bbbp,clf,scaffold,789,0,0.9110091743119266,0.9593180746480768,0.910321489001692,,,,0.8911452184179457,0.95687152225239,0.9224489795918368,,,,-1.0,0.0,0.0,0.7,1398,156,399,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
rf|bbbp|scaffold|42|3||c86bf6a1fe,,rf,bbbp,clf,scaffold,42,3,0.8889669476783086,0.9458864950216508,0.9024793388429752,,,,0.8545667447306792,0.9521486050553714,0.9147286821705426,,,,-1.0,0.0,0.0,17.0,1408,157,388,"{""class_weight"": ""balanced"", ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",c86bf6a1fe,60,10,cpu,2.7.0+cpu,
svm|bbbp|scaffold|789|1||8ac7acfba7,,svm,bbbp,clf,scaffold,789,1,0.9050240384615384,0.9796878807130562,0.9256449165402124,,,,0.9378205128205128,0.9687309401910308,0.9276595744680852,,,,-1.0,0.0,0.0,0.8,1407,157,389,"{""C"": 1.0, ""class_weight"": ""balanced""}",8ac7acfba7,60,10,cpu,2.7.0+cpu,
